lenient_clustering_m1449_MA0777.1	1
lenient_clustering_m858_MA1179.1	1
lenient_clustering_m983_MA0100.2	1
lenient_clustering_m1628_MA0100.1	1
lenient_clustering_m422_MA0034.1	1
lenient_clustering_m1633_MA1647.1	1
lenient_clustering_m212_MA0239.1	1
lenient_clustering_m224_MA0126.1	1
lenient_clustering_m680_MA0575.1	1
lenient_clustering_m711_MA1394.2	1
lenient_clustering_m932_MA1393.2	1
lenient_clustering_m729_MA1169.1	1
lenient_clustering_m506_MA1394.1	1
lenient_clustering_m656_MA1171.1	1
lenient_clustering_m505_MA1395.1	1
lenient_clustering_m587_MA1393.1	1
lenient_clustering_m835_MA1172.1	1
lenient_clustering_m857_MA1178.1	1
lenient_clustering_m896_MA1180.1	1
lenient_clustering_m657_MA1170.1	1
lenient_clustering_m444_MA1176.1	1
lenient_clustering_m586_MA1392.1	1
lenient_clustering_m513_MA0054.1	1
lenient_clustering_m897_MA1181.1	1
lenient_clustering_m765_MA1175.1	1
lenient_clustering_m909_MA1391.1	1
lenient_clustering_m930_MA1662.1	1
lenient_clustering_m768_MA1174.1	1
lenient_clustering_m1909_MA1544.1	1
lenient_clustering_m1911_MA1545.1	1
lenient_clustering_m544_MA1391.2	1
lenient_clustering_m447_MA1177.1	1
lenient_clustering_m836_MA1173.1	1
lenient_clustering_m558_MA1290.1	2
lenient_clustering_m607_MA1286.1	2
lenient_clustering_m761_MA1289.1	2
lenient_clustering_m797_MA1282.1	2
lenient_clustering_m559_MA1291.1	2
lenient_clustering_m606_MA1287.1	2
lenient_clustering_m762_MA1288.1	2
lenient_clustering_m555_MA1064.1	2
lenient_clustering_m643_MA1031.1	2
lenient_clustering_m663_MA1054.1	2
lenient_clustering_m769_MA0587.1	2
lenient_clustering_m946_MA1067.1	2
lenient_clustering_m600_MA1096.1	2
lenient_clustering_m759_MA1035.1	2
lenient_clustering_m738_MA1098.1	2
lenient_clustering_m849_MA1095.1	2
lenient_clustering_m601_MA1097.1	2
lenient_clustering_m563_MA1050.1	2
lenient_clustering_m486_MA1062.1	2
lenient_clustering_m947_MA1066.1	2
lenient_clustering_m483_MA1063.1	2
lenient_clustering_m404_MA1428.1	2
lenient_clustering_m570_MA1019.1	2
lenient_clustering_m1479_MA1548.1	2
lenient_clustering_m599_MA1410.1	2
lenient_clustering_m556_MA1065.1	2
lenient_clustering_m902_MA1430.1	2
lenient_clustering_m420_MA1366.1	3
lenient_clustering_m742_MA1365.1	3
lenient_clustering_m584_MA1208.1	3
lenient_clustering_m407_MA1365.2	3
lenient_clustering_m542_MA1661.1	3
lenient_clustering_m1638_MA0040.1	3
lenient_clustering_m1070_MA0042.1	3
lenient_clustering_m1637_MA0041.1	3
lenient_clustering_m1777_MA0047.1	3
lenient_clustering_m1208_MA0847.2	3
lenient_clustering_m1342_MA0047.2	3
lenient_clustering_m242_MA0446.1	3
lenient_clustering_m379_MA0546.1	3
lenient_clustering_m1649_MA0148.1	3
lenient_clustering_m962_MA0148.2	3
lenient_clustering_m335_MA0013.1	3
lenient_clustering_m1559_MA0148.3	3
lenient_clustering_m1815_MA0852.2	3
lenient_clustering_m315_MA0458.1	3
lenient_clustering_m1313_MA0845.1	3
lenient_clustering_m1844_MA0032.2	3
lenient_clustering_m124_MA0929.1	3
lenient_clustering_m1891_MA0846.1	3
lenient_clustering_m1367_MA0480.1	3
lenient_clustering_m1181_MA0593.1	3
lenient_clustering_m1934_MA0047.3	3
lenient_clustering_m1122_MA1683.1	3
lenient_clustering_m1324_MA0481.3	3
lenient_clustering_m1017_MA1606.1	3
lenient_clustering_m1597_MA1103.1	3
lenient_clustering_m999_MA1103.2	3
lenient_clustering_m1298_MA0148.4	3
lenient_clustering_m1735_MA0481.2	3
lenient_clustering_m378_MA1446.1	3
lenient_clustering_m1656_MA1487.1	3
lenient_clustering_m1363_MA0481.1	3
lenient_clustering_m1016_MA1607.1	3
lenient_clustering_m1727_MA0030.1	3
lenient_clustering_m108_MA0296.1	3
lenient_clustering_m1437_MA0852.1	3
lenient_clustering_m1761_MA0851.1	3
lenient_clustering_m282_MA0218.1	3
lenient_clustering_m1134_MA0157.1	3
lenient_clustering_m1762_MA0850.1	3
lenient_clustering_m109_MA0297.1	3
lenient_clustering_m1655_MA0042.2	3
lenient_clustering_m1118_MA0848.1	3
lenient_clustering_m1119_MA0849.1	3
lenient_clustering_m1843_MA0033.2	3
lenient_clustering_m1893_MA0847.1	3
lenient_clustering_m143_MA0317.1	3
lenient_clustering_m1416_MA1489.1	3
lenient_clustering_m1472_MA0157.2	3
lenient_clustering_m1726_MA0031.1	3
lenient_clustering_m1092_MA0613.1	3
lenient_clustering_m1214_MA0614.1	3
lenient_clustering_m338_MA0920.1	3
lenient_clustering_m1123_MA0084.1	3
lenient_clustering_m363_MA1440.1	3
lenient_clustering_m1376_MA0146.1	4
lenient_clustering_m1739_MA0146.2	4
lenient_clustering_m253_MA0254.1	5
lenient_clustering_m355_MA0926.1	5
lenient_clustering_m1691_MA0142.1	5
lenient_clustering_m1034_MA0143.2	5
lenient_clustering_m1690_MA0143.1	5
lenient_clustering_m1089_MA0789.1	5
lenient_clustering_m1402_MA0792.1	5
lenient_clustering_m1199_MA0627.1	5
lenient_clustering_m1300_MA0507.1	5
lenient_clustering_m313_MA0197.2	5
lenient_clustering_m1484_MA1115.1	5
lenient_clustering_m1295_MA0784.1	5
lenient_clustering_m1087_MA0788.1	5
lenient_clustering_m1868_MA0786.1	5
lenient_clustering_m1869_MA0787.1	5
lenient_clustering_m1294_MA0785.1	5
lenient_clustering_m1528_MA0627.2	5
lenient_clustering_m1418_MA0145.2	6
lenient_clustering_m1833_MA0145.1	6
lenient_clustering_m1433_MA0693.2	7
lenient_clustering_m1583_MA1534.1	7
lenient_clustering_m608_MA0589.1	7
lenient_clustering_m259_MA0451.1	7
lenient_clustering_m1783_MA0072.1	7
lenient_clustering_m1932_MA1151.1	7
lenient_clustering_m1337_MA0071.1	7
lenient_clustering_m1933_MA1150.1	7
lenient_clustering_m47_MA0440.1	7
lenient_clustering_m1604_MA0141.2	7
lenient_clustering_m989_MA0141.1	7
lenient_clustering_m1015_MA0592.3	7
lenient_clustering_m1876_MA0505.1	7
lenient_clustering_m1086_MA1540.1	7
lenient_clustering_m1543_MA0592.2	7
lenient_clustering_m1282_MA1111.1	7
lenient_clustering_m1183_MA0592.1	7
lenient_clustering_m1201_MA0141.3	7
lenient_clustering_m1734_MA0643.1	7
lenient_clustering_m1863_MA1112.1	7
lenient_clustering_m1474_MA0017.2	7
lenient_clustering_m1237_MA1112.2	7
lenient_clustering_m1779_MA0512.1	7
lenient_clustering_m371_MA1451.1	7
lenient_clustering_m1461_MA0160.1	7
lenient_clustering_m1142_MA1536.1	7
lenient_clustering_m1584_MA1535.1	7
lenient_clustering_m1702_MA1101.2	8
lenient_clustering_m64_MA0303.1	8
lenient_clustering_m986_MA1520.1	8
lenient_clustering_m987_MA1521.1	8
lenient_clustering_m1855_MA0496.2	8
lenient_clustering_m1275_MA0495.2	8
lenient_clustering_m1557_MA0659.1	8
lenient_clustering_m1186_MA0501.1	8
lenient_clustering_m333_MA0530.1	8
lenient_clustering_m1250_MA0150.1	8
lenient_clustering_m1426_MA0496.3	8
lenient_clustering_m1021_MA1101.1	8
lenient_clustering_m1024_MA1633.1	8
lenient_clustering_m1851_MA0150.2	8
lenient_clustering_m1491_MA0591.1	8
lenient_clustering_m1914_MA0089.2	8
lenient_clustering_m104_MA0279.1	8
lenient_clustering_m90_MA0419.1	8
lenient_clustering_m111_MA0272.1	8
lenient_clustering_m1058_MA0099.1	8
lenient_clustering_m1676_MA0099.2	8
lenient_clustering_m341_MA1448.1	8
lenient_clustering_m1012_MA1134.1	8
lenient_clustering_m1839_MA1130.1	8
lenient_clustering_m1291_MA1622.1	8
lenient_clustering_m1204_MA0477.2	8
lenient_clustering_m1457_MA0490.2	8
