JASPAR2020_CORE_redundant_pfms_m1658_MA0075.1	14
JASPAR2020_CORE_redundant_pfms_m85_MA0426.1	14
JASPAR2020_CORE_redundant_pfms_m1816_MA0132.1	14
JASPAR2020_CORE_redundant_pfms_m374_MA0924.1	14
JASPAR2020_CORE_redundant_pfms_m325_MA0182.1	14
JASPAR2020_CORE_redundant_pfms_m194_MA0174.1	14
JASPAR2020_CORE_redundant_pfms_m275_MA0448.1	14
JASPAR2020_CORE_redundant_pfms_m234_MA0165.1	14
JASPAR2020_CORE_redundant_pfms_m244_MA0216.1	14
JASPAR2020_CORE_redundant_pfms_m240_MA0180.1	14
JASPAR2020_CORE_redundant_pfms_m326_MA0183.1	14
JASPAR2020_CORE_redundant_pfms_m345_MA1442.1	14
JASPAR2020_CORE_redundant_pfms_m250_MA0229.1	14
JASPAR2020_CORE_redundant_pfms_m261_MA0197.1	14
JASPAR2020_CORE_redundant_pfms_m301_MA0094.2	14
JASPAR2020_CORE_redundant_pfms_m1908_MA0125.1	14
JASPAR2020_CORE_redundant_pfms_m223_MA0187.1	14
JASPAR2020_CORE_redundant_pfms_m336_MA0188.1	14
JASPAR2020_CORE_redundant_pfms_m1378_MA0675.1	14
JASPAR2020_CORE_redundant_pfms_m1379_MA0674.1	14
JASPAR2020_CORE_redundant_pfms_m1926_MA1496.1	14
JASPAR2020_CORE_redundant_pfms_m1155_MA1499.1	14
JASPAR2020_CORE_redundant_pfms_m1274_MA1504.1	14
JASPAR2020_CORE_redundant_pfms_m1854_MA1507.1	14
JASPAR2020_CORE_redundant_pfms_m1436_MA0132.2	14
JASPAR2020_CORE_redundant_pfms_m1465_MA0893.2	14
JASPAR2020_CORE_redundant_pfms_m1081_MA0876.1	14
JASPAR2020_CORE_redundant_pfms_m1531_MA0875.1	14
JASPAR2020_CORE_redundant_pfms_m1345_MA1518.1	14
JASPAR2020_CORE_redundant_pfms_m1232_MA0158.2	14
JASPAR2020_CORE_redundant_pfms_m1544_MA0902.2	14
JASPAR2020_CORE_redundant_pfms_m1458_MA1500.1	14
JASPAR2020_CORE_redundant_pfms_m1157_MA1498.1	14
JASPAR2020_CORE_redundant_pfms_m1149_MA1502.1	14
JASPAR2020_CORE_redundant_pfms_m1339_MA0910.2	14
JASPAR2020_CORE_redundant_pfms_m1165_MA0618.1	14
JASPAR2020_CORE_redundant_pfms_m354_MA0927.1	14
JASPAR2020_CORE_redundant_pfms_m1136_MA0068.2	14
JASPAR2020_CORE_redundant_pfms_m1728_MA0703.1	14
JASPAR2020_CORE_redundant_pfms_m162_MA0433.1	14
JASPAR2020_CORE_redundant_pfms_m1397_MA0702.2	14
JASPAR2020_CORE_redundant_pfms_m1594_MA0704.1	14
JASPAR2020_CORE_redundant_pfms_m1729_MA0702.1	14
JASPAR2020_CORE_redundant_pfms_m1344_MA1519.1	14
JASPAR2020_CORE_redundant_pfms_m1477_MA0075.3	14
JASPAR2020_CORE_redundant_pfms_m1846_MA0701.2	14
JASPAR2020_CORE_redundant_pfms_m1802_MA0708.1	14
JASPAR2020_CORE_redundant_pfms_m1577_MA0666.1	14
JASPAR2020_CORE_redundant_pfms_m1801_MA0709.1	14
JASPAR2020_CORE_redundant_pfms_m1117_MA1476.1	14
JASPAR2020_CORE_redundant_pfms_m992_MA0885.1	14
JASPAR2020_CORE_redundant_pfms_m1380_MA0882.1	14
JASPAR2020_CORE_redundant_pfms_m1825_MA0880.1	14
JASPAR2020_CORE_redundant_pfms_m1828_MA0881.1	14
JASPAR2020_CORE_redundant_pfms_m1799_MA1481.1	14
JASPAR2020_CORE_redundant_pfms_m1241_MA0027.2	14
JASPAR2020_CORE_redundant_pfms_m1405_MA0701.1	14
JASPAR2020_CORE_redundant_pfms_m1510_MA1577.1	14
JASPAR2020_CORE_redundant_pfms_m1853_MA0654.1	14
JASPAR2020_CORE_redundant_pfms_m1944_MA0720.1	14
JASPAR2020_CORE_redundant_pfms_m1063_MA0630.1	14
JASPAR2020_CORE_redundant_pfms_m1077_MA0075.2	14
JASPAR2020_CORE_redundant_pfms_m1286_MA0717.1	14
JASPAR2020_CORE_redundant_pfms_m1287_MA0716.1	14
JASPAR2020_CORE_redundant_pfms_m1945_MA0721.1	14
JASPAR2020_CORE_redundant_pfms_m1277_MA1505.1	14
JASPAR2020_CORE_redundant_pfms_m1595_MA0705.1	14
JASPAR2020_CORE_redundant_pfms_m1223_MA1495.1	14
JASPAR2020_CORE_redundant_pfms_m1927_MA0904.2	14
JASPAR2020_CORE_redundant_pfms_m1100_MA0900.2	14
JASPAR2020_CORE_redundant_pfms_m1521_MA0612.2	14
JASPAR2020_CORE_redundant_pfms_m1785_MA0912.2	14
JASPAR2020_CORE_redundant_pfms_m1243_MA0723.1	14
JASPAR2020_CORE_redundant_pfms_m1244_MA0722.1	14
JASPAR2020_CORE_redundant_pfms_m1114_MA0725.1	14
JASPAR2020_CORE_redundant_pfms_m1564_MA0726.1	14
JASPAR2020_CORE_redundant_pfms_m300_MA0256.1	14
JASPAR2020_CORE_redundant_pfms_m299_MA0257.1	14
JASPAR2020_CORE_redundant_pfms_m337_MA0189.1	14
JASPAR2020_CORE_redundant_pfms_m251_MA0228.1	14
JASPAR2020_CORE_redundant_pfms_m316_MA0209.1	14
JASPAR2020_CORE_redundant_pfms_m213_MA0238.1	14
JASPAR2020_CORE_redundant_pfms_m283_MA0177.1	14
JASPAR2020_CORE_redundant_pfms_m281_MA0219.1	14
JASPAR2020_CORE_redundant_pfms_m310_MA0221.1	14
JASPAR2020_CORE_redundant_pfms_m306_MA0195.1	14
JASPAR2020_CORE_redundant_pfms_m318_MA0167.1	14
JASPAR2020_CORE_redundant_pfms_m196_MA0191.1	14
JASPAR2020_CORE_redundant_pfms_m239_MA0181.1	14
JASPAR2020_CORE_redundant_pfms_m324_MA0236.1	14
JASPAR2020_CORE_redundant_pfms_m312_MA0215.1	14
JASPAR2020_CORE_redundant_pfms_m222_MA0186.1	14
JASPAR2020_CORE_redundant_pfms_m330_MA0203.1	14
JASPAR2020_CORE_redundant_pfms_m201_MA0225.1	14
JASPAR2020_CORE_redundant_pfms_m319_MA0166.1	14
JASPAR2020_CORE_redundant_pfms_m206_MA0206.1	14
JASPAR2020_CORE_redundant_pfms_m265_MA0230.1	14
JASPAR2020_CORE_redundant_pfms_m284_MA0176.1	14
JASPAR2020_CORE_redundant_pfms_m307_MA0194.1	14
JASPAR2020_CORE_redundant_pfms_m256_MA0172.1	14
JASPAR2020_CORE_redundant_pfms_m317_MA0208.1	14
JASPAR2020_CORE_redundant_pfms_m246_MA0178.1	14
JASPAR2020_CORE_redundant_pfms_m321_MA0240.1	14
JASPAR2020_CORE_redundant_pfms_m200_MA0224.1	14
JASPAR2020_CORE_redundant_pfms_m322_MA0241.1	14
JASPAR2020_CORE_redundant_pfms_m230_MA0200.1	14
JASPAR2020_CORE_redundant_pfms_m331_MA0202.1	14
JASPAR2020_CORE_redundant_pfms_m269_MA0184.1	14
JASPAR2020_CORE_redundant_pfms_m297_MA0198.1	14
JASPAR2020_CORE_redundant_pfms_m198_MA0457.1	14
JASPAR2020_CORE_redundant_pfms_m289_MA0226.1	14
JASPAR2020_CORE_redundant_pfms_m280_MA0251.1	14
JASPAR2020_CORE_redundant_pfms_m245_MA0179.1	14
JASPAR2020_CORE_redundant_pfms_m309_MA0220.1	14
JASPAR2020_CORE_redundant_pfms_m1547_MA0063.1	14
JASPAR2020_CORE_redundant_pfms_m302_MA0170.1	14
JASPAR2020_CORE_redundant_pfms_m207_MA0169.1	14
JASPAR2020_CORE_redundant_pfms_m208_MA0168.1	14
JASPAR2020_CORE_redundant_pfms_m279_MA0250.1	14
JASPAR2020_CORE_redundant_pfms_m285_MA0192.1	14
JASPAR2020_CORE_redundant_pfms_m303_MA0171.1	14
JASPAR2020_CORE_redundant_pfms_m327_MA0444.1	14
JASPAR2020_CORE_redundant_pfms_m226_MA0248.1	14
JASPAR2020_CORE_redundant_pfms_m260_MA0196.1	14
JASPAR2020_CORE_redundant_pfms_m311_MA0214.1	14
JASPAR2020_CORE_redundant_pfms_m195_MA0175.1	14
JASPAR2020_CORE_redundant_pfms_m218_MA0245.1	14
JASPAR2020_CORE_redundant_pfms_m1037_MA1148.1	15
JASPAR2020_CORE_redundant_pfms_m1929_MA0065.1	15
JASPAR2020_CORE_redundant_pfms_m1197_MA0115.1	15
JASPAR2020_CORE_redundant_pfms_m1306_MA0065.2	15
JASPAR2020_CORE_redundant_pfms_m1879_MA0504.1	15
JASPAR2020_CORE_redundant_pfms_m1354_MA1550.1	15
JASPAR2020_CORE_redundant_pfms_m1139_MA1537.1	15
JASPAR2020_CORE_redundant_pfms_m1194_MA1574.1	15
JASPAR2020_CORE_redundant_pfms_m1120_MA0017.1	15
JASPAR2020_CORE_redundant_pfms_m1827_MA0677.1	15
JASPAR2020_CORE_redundant_pfms_m1049_MA0855.1	15
JASPAR2020_CORE_redundant_pfms_m1341_MA0512.2	15
JASPAR2020_CORE_redundant_pfms_m1621_MA0856.1	15
JASPAR2020_CORE_redundant_pfms_m1222_MA1494.1	15
JASPAR2020_CORE_redundant_pfms_m1196_MA0114.1	15
JASPAR2020_CORE_redundant_pfms_m1530_MA0114.2	15
JASPAR2020_CORE_redundant_pfms_m1697_MA0484.1	15
JASPAR2020_CORE_redundant_pfms_m1147_MA0664.1	16
JASPAR2020_CORE_redundant_pfms_m1258_MA0663.1	16
JASPAR2020_CORE_redundant_pfms_m964_MA0828.1	16
JASPAR2020_CORE_redundant_pfms_m965_MA0829.1	16
JASPAR2020_CORE_redundant_pfms_m1217_MA0871.1	16
JASPAR2020_CORE_redundant_pfms_m1806_MA0692.1	16
JASPAR2020_CORE_redundant_pfms_m1849_MA0831.1	16
JASPAR2020_CORE_redundant_pfms_m1434_MA0636.1	16
JASPAR2020_CORE_redundant_pfms_m1759_MA0464.2	16
JASPAR2020_CORE_redundant_pfms_m1836_MA1464.1	16
JASPAR2020_CORE_redundant_pfms_m1626_MA0632.1	16
JASPAR2020_CORE_redundant_pfms_m1102_MA1493.1	16
JASPAR2020_CORE_redundant_pfms_m1631_MA1560.1	16
JASPAR2020_CORE_redundant_pfms_m596_MA1411.1	16
JASPAR2020_CORE_redundant_pfms_m838_MA1412.1	16
JASPAR2020_CORE_redundant_pfms_m1004_MA1099.2	16
JASPAR2020_CORE_redundant_pfms_m1593_MA1099.1	16
JASPAR2020_CORE_redundant_pfms_m1800_MA0649.1	16
JASPAR2020_CORE_redundant_pfms_m1036_MA0823.1	16
JASPAR2020_CORE_redundant_pfms_m1318_MA0616.2	16
JASPAR2020_CORE_redundant_pfms_m274_MA0449.1	16
JASPAR2020_CORE_redundant_pfms_m743_MA0960.1	16
JASPAR2020_CORE_redundant_pfms_m1374_MA0147.1	16
JASPAR2020_CORE_redundant_pfms_m1808_MA0104.2	16
JASPAR2020_CORE_redundant_pfms_m1774_MA0819.1	16
JASPAR2020_CORE_redundant_pfms_m1198_MA0626.1	16
JASPAR2020_CORE_redundant_pfms_m1420_MA0825.1	16
JASPAR2020_CORE_redundant_pfms_m1430_MA0058.3	16
JASPAR2020_CORE_redundant_pfms_m919_MA1011.1	16
JASPAR2020_CORE_redundant_pfms_m625_MA0965.1	16
JASPAR2020_CORE_redundant_pfms_m809_MA0966.1	16
JASPAR2020_CORE_redundant_pfms_m411_MA0956.1	16
JASPAR2020_CORE_redundant_pfms_m855_MA0988.1	16
JASPAR2020_CORE_redundant_pfms_m522_MA0549.1	16
JASPAR2020_CORE_redundant_pfms_m464_MA1333.1	16
JASPAR2020_CORE_redundant_pfms_m465_MA1332.1	16
JASPAR2020_CORE_redundant_pfms_m714_MA1331.1	16
JASPAR2020_CORE_redundant_pfms_m1360_MA0464.1	16
JASPAR2020_CORE_redundant_pfms_m914_MA1025.1	16
JASPAR2020_CORE_redundant_pfms_m1681_MA0102.2	17
JASPAR2020_CORE_redundant_pfms_m1229_MA0838.1	17
JASPAR2020_CORE_redundant_pfms_m1467_MA0836.1	17
JASPAR2020_CORE_redundant_pfms_m1441_MA0466.2	17
JASPAR2020_CORE_redundant_pfms_m1469_MA0837.1	17
JASPAR2020_CORE_redundant_pfms_m575_MA0972.1	18
JASPAR2020_CORE_redundant_pfms_m496_MA1185.1	18
JASPAR2020_CORE_redundant_pfms_m671_MA1187.1	18
JASPAR2020_CORE_redundant_pfms_m573_MA1182.1	18
JASPAR2020_CORE_redundant_pfms_m572_MA1183.1	18
JASPAR2020_CORE_redundant_pfms_m745_MA1190.1	18
JASPAR2020_CORE_redundant_pfms_m495_MA1184.1	18
JASPAR2020_CORE_redundant_pfms_m746_MA1191.1	18
JASPAR2020_CORE_redundant_pfms_m467_MA1401.1	18
JASPAR2020_CORE_redundant_pfms_m726_MA1680.1	18
JASPAR2020_CORE_redundant_pfms_m1826_MA0676.1	19
JASPAR2020_CORE_redundant_pfms_m314_MA0459.1	19
JASPAR2020_CORE_redundant_pfms_m480_MA1296.1	19
JASPAR2020_CORE_redundant_pfms_m906_MA1302.1	19
JASPAR2020_CORE_redundant_pfms_m580_MA1301.1	19
JASPAR2020_CORE_redundant_pfms_m949_MA1309.1	19
JASPAR2020_CORE_redundant_pfms_m658_MA1316.1	19
JASPAR2020_CORE_redundant_pfms_m901_MA1298.1	19
JASPAR2020_CORE_redundant_pfms_m655_MA1317.1	19
JASPAR2020_CORE_redundant_pfms_m686_MA1304.1	19
JASPAR2020_CORE_redundant_pfms_m687_MA1305.1	19
JASPAR2020_CORE_redundant_pfms_m900_MA1299.1	19
JASPAR2020_CORE_redundant_pfms_m510_MA1306.1	19
JASPAR2020_CORE_redundant_pfms_m766_MA1313.1	19
JASPAR2020_CORE_redundant_pfms_m733_MA1295.1	19
JASPAR2020_CORE_redundant_pfms_m446_MA1311.1	19
JASPAR2020_CORE_redundant_pfms_m479_MA1297.1	19
JASPAR2020_CORE_redundant_pfms_m834_MA1314.1	19
JASPAR2020_CORE_redundant_pfms_m950_MA1308.1	19
JASPAR2020_CORE_redundant_pfms_m795_MA1318.1	19
JASPAR2020_CORE_redundant_pfms_m903_MA1303.1	19
JASPAR2020_CORE_redundant_pfms_m429_MA1076.2	19
JASPAR2020_CORE_redundant_pfms_m837_MA1315.1	19
JASPAR2020_CORE_redundant_pfms_m1823_MA0813.1	20
JASPAR2020_CORE_redundant_pfms_m1694_MA0815.1	20
JASPAR2020_CORE_redundant_pfms_m1920_MA0872.1	20
JASPAR2020_CORE_redundant_pfms_m991_MA0884.1	21
JASPAR2020_CORE_redundant_pfms_m1028_MA0468.1	21
JASPAR2020_CORE_redundant_pfms_m1867_MA0715.1	21
JASPAR2020_CORE_redundant_pfms_m1083_MA0681.1	21
JASPAR2020_CORE_redundant_pfms_m1486_MA0713.1	21
JASPAR2020_CORE_redundant_pfms_m1161_MA0154.2	22
JASPAR2020_CORE_redundant_pfms_m1581_MA0154.1	22
JASPAR2020_CORE_redundant_pfms_m1371_MA0154.4	22
JASPAR2020_CORE_redundant_pfms_m1623_MA0154.3	22
JASPAR2020_CORE_redundant_pfms_m1707_MA1604.1	22
JASPAR2020_CORE_redundant_pfms_m1723_MA1637.1	22
JASPAR2020_CORE_redundant_pfms_m1188_MA0093.3	23
JASPAR2020_CORE_redundant_pfms_m1870_MA0526.3	23
JASPAR2020_CORE_redundant_pfms_m667_MA1062.2	24
JASPAR2020_CORE_redundant_pfms_m881_MA1065.2	24
JASPAR2020_CORE_redundant_pfms_m1368_MA0810.1	25
JASPAR2020_CORE_redundant_pfms_m1364_MA0811.1	25
JASPAR2020_CORE_redundant_pfms_m1767_MA0524.2	25
JASPAR2020_CORE_redundant_pfms_m970_MA0136.1	26
JASPAR2020_CORE_redundant_pfms_m1104_MA0764.2	26
JASPAR2020_CORE_redundant_pfms_m1090_MA0474.1	26
JASPAR2020_CORE_redundant_pfms_m1093_MA0475.1	26
JASPAR2020_CORE_redundant_pfms_m1212_MA0473.1	26
JASPAR2020_CORE_redundant_pfms_m1618_MA0136.2	26
JASPAR2020_CORE_redundant_pfms_m1417_MA0640.1	26
JASPAR2020_CORE_redundant_pfms_m1466_MA0598.2	26
JASPAR2020_CORE_redundant_pfms_m1415_MA0641.1	26
JASPAR2020_CORE_redundant_pfms_m1340_MA1483.1	26
JASPAR2020_CORE_redundant_pfms_m1890_MA0473.2	26
JASPAR2020_CORE_redundant_pfms_m1220_MA0686.1	26
JASPAR2020_CORE_redundant_pfms_m953_MA1484.1	26
JASPAR2020_CORE_redundant_pfms_m961_MA0076.1	26
JASPAR2020_CORE_redundant_pfms_m1878_MA0762.1	26
JASPAR2020_CORE_redundant_pfms_m1103_MA0765.2	26
JASPAR2020_CORE_redundant_pfms_m1648_MA0076.2	26
JASPAR2020_CORE_redundant_pfms_m1609_MA0645.1	26
JASPAR2020_CORE_redundant_pfms_m1546_MA0062.1	26
JASPAR2020_CORE_redundant_pfms_m1506_MA0765.1	26
JASPAR2020_CORE_redundant_pfms_m1470_MA0156.2	26
JASPAR2020_CORE_redundant_pfms_m1299_MA0761.1	26
JASPAR2020_CORE_redundant_pfms_m1503_MA0764.1	26
JASPAR2020_CORE_redundant_pfms_m1517_MA0475.2	26
JASPAR2020_CORE_redundant_pfms_m1133_MA0098.3	26
JASPAR2020_CORE_redundant_pfms_m1520_MA0474.2	26
JASPAR2020_CORE_redundant_pfms_m1162_MA0759.1	26
JASPAR2020_CORE_redundant_pfms_m1516_MA0028.2	26
JASPAR2020_CORE_redundant_pfms_m1297_MA0760.1	26
JASPAR2020_CORE_redundant_pfms_m1877_MA0763.1	26
JASPAR2020_CORE_redundant_pfms_m512_MA0990.1	27
JASPAR2020_CORE_redundant_pfms_m847_MA1369.1	27
JASPAR2020_CORE_redundant_pfms_m894_MA1375.1	27
JASPAR2020_CORE_redundant_pfms_m1128_MA0103.3	28
JASPAR2020_CORE_redundant_pfms_m1164_MA0522.3	28
JASPAR2020_CORE_redundant_pfms_m1369_MA1648.1	28
JASPAR2020_CORE_redundant_pfms_m960_MA0745.1	28
JASPAR2020_CORE_redundant_pfms_m1608_MA0820.1	28
JASPAR2020_CORE_redundant_pfms_m1715_MA1559.1	28
JASPAR2020_CORE_redundant_pfms_m1717_MA1558.1	28
JASPAR2020_CORE_redundant_pfms_m1653_MA0522.2	28
JASPAR2020_CORE_redundant_pfms_m1850_MA0830.1	28
JASPAR2020_CORE_redundant_pfms_m649_MA0583.1	28
JASPAR2020_CORE_redundant_pfms_m1253_MA0830.2	28
JASPAR2020_CORE_redundant_pfms_m1589_MA1631.1	28
JASPAR2020_CORE_redundant_pfms_m1107_MA0499.2	28
JASPAR2020_CORE_redundant_pfms_m1650_MA0745.2	28
JASPAR2020_CORE_redundant_pfms_m214_MA0086.2	28
JASPAR2020_CORE_redundant_pfms_m1860_MA1620.1	28
JASPAR2020_CORE_redundant_pfms_m1862_MA1621.1	28
JASPAR2020_CORE_redundant_pfms_m389_MA0968.1	29
JASPAR2020_CORE_redundant_pfms_m1400_MA0608.1	29
JASPAR2020_CORE_redundant_pfms_m737_MA1061.1	29
JASPAR2020_CORE_redundant_pfms_m1254_MA0831.2	29
JASPAR2020_CORE_redundant_pfms_m123_MA0310.1	29
JASPAR2020_CORE_redundant_pfms_m1264_MA0104.3	29
JASPAR2020_CORE_redundant_pfms_m417_MA0561.1	29
JASPAR2020_CORE_redundant_pfms_m1427_MA0104.1	29
JASPAR2020_CORE_redundant_pfms_m1834_MA0004.1	29
JASPAR2020_CORE_redundant_pfms_m1000_MA0093.1	29
JASPAR2020_CORE_redundant_pfms_m41_MA0409.1	29
JASPAR2020_CORE_redundant_pfms_m739_MA0562.1	29
JASPAR2020_CORE_redundant_pfms_m982_MA0259.1	29
JASPAR2020_CORE_redundant_pfms_m425_MA0963.1	29
JASPAR2020_CORE_redundant_pfms_m823_MA0959.1	29
JASPAR2020_CORE_redundant_pfms_m787_MA0569.1	29
JASPAR2020_CORE_redundant_pfms_m629_MA0566.1	29
JASPAR2020_CORE_redundant_pfms_m410_MA0957.1	29
JASPAR2020_CORE_redundant_pfms_m824_MA0958.1	29
JASPAR2020_CORE_redundant_pfms_m77_MA0357.1	29
JASPAR2020_CORE_redundant_pfms_m786_MA0568.1	29
JASPAR2020_CORE_redundant_pfms_m127_MA0281.1	29
JASPAR2020_CORE_redundant_pfms_m1898_MA0622.1	29
JASPAR2020_CORE_redundant_pfms_m426_MA0962.1	29
JASPAR2020_CORE_redundant_pfms_m519_MA1021.1	29
JASPAR2020_CORE_redundant_pfms_m100_MA1436.1	29
